FRS_ID,TRI_FACILITY_ID
110000396820,46202PRGRS2064C
110018366793,60441RMRCB3357S
110000409399,49085LCCRP3000L
110000565433,47130CLGTP1400S
110000742180,46553NTRRW67742
110000411466,49504VRYSB524BU
110000387849,44139CYHGS31000
110000500486,62206CCDNT500MO
110000382773,43229NHSRB700ES
110000792143,60623NVRSL4421W
110000409326,49079STJLN716SO
110001289800,60650MDNDS4620W
110002111303,44224NRTNC3840F
110000742260,47201CLMBSI65ST
110001368519,46131KYBND2525N
110002390671,60656STRLN4600N
110002456039,48091RNGSC22100
110001129519,44011DPNTV38620
110000426227,55449SFTYK9261I
110043779783,54474WSTNP2501M
110000426815,56027LMRTR107EW
110003088293,46818HYTCF2204S
110000617501,44125STRLN5201G
110000439810,62839MNWXC14IND
110004730756,43465TLNDS6898C
110000397473,46241LLSNN5601F
110018276266,61107RDTTN715NO
110007069448,61081HCKTTTRUCK
110000385574,44044BPXPL12545
110000397151,46219VNDPR2720T
110001319261,60666PPGND12555
110000436635,61061BRDNNWHITE
110000394010,45320BXTRHRT35W
110001961912,47885PSWBS450BO
110030735916,60619VRSNC1355E
110004572409,45895MDWST700IN
110002123327,55432NTRNT8090R
110001816394,61802MLSCT705EU
110000593938,53061TCMSH1604M
110000409629,49120MRTHN2216S
110001820646,60647JNSNP22352
110001232167,62644NTRMT227WA
110000700778,49615LMNNC1000F
110000498818,47394KLLRN329NE
110002119092,49443TLDYN700TE
110000577563,46767STRFT101RI
110000407578,48503CMMRC711W1
110017411095,49870PRRYN512NI
110009369762,60131FRNNT9353B
110000426548,55965PRCRN701IN
110000438704,62040FFLTD1020N
110000387386,44125HLMNM4840W
110002119154,49461SPRYF1700S
110006040827,49646GLPTC829US
110000389142,44281HBRSS8711W
110054880526,53525SCTFR105SC
110001683125,49461KCHCH1725W
110000437055,61103TWDND4750H
110000408318,48846MRCNB14NOR
110000387493,44127LMNMC7301B
110042031280,60559VRPRN660BL
110000404517,48006DTRTD7000K
110000391512,44827GGCMP900SW
110000742572,53014FRMSTW3286
110000421776,54401MXXXX144RO
110056958662,43430GRYMN21880
110064146473,53913TLPLS426HI
110000432096,60195SMNSG2501B
110000387518,44127MNRLM7700B
110000815805,43612FLWFR163CI
110009453251,61834FBRTQ3650S
110025333075,60106CRCMN55WMA
110000381774,43078FLRSP515NO
110000427235,56308HBBRD805NO
110000889361,60007CRCTT700LE
110000417344,53132CHRMT10020
110017649035,46526NWDCL1722N
110008820357,55379GGRGT681HI
110003643102,48073PRGRS287SA
110003932665,56303PRKND631SA
110000426165,55445CTRPL94018
110009367336,60090NDRSN1720S
110000395297,45662SCNDS202VI
110040366467,56359MRTKL51RRA
110000766733,44705NTDFN1400G
110039204571,6206WSTLSS2ACCE
110000424684,55306RBCSS14255
110001234227,46808DRLBR4611D
110000431792,60176MRCNG9509W
110022811144,46562PRGNM8MATC
110025400046,6136WNVBFL614SH
110043670774,4760WVGCLP3866S
110001848378,4908WPRKRH8676E
110000421712,54313GNCRP1701C
110040629291,4783WVCBRZ1825E
110054813500,6111WSWRDS1354C
110000386886,44110CRTSN1028E
110002038170,53508FDRLN215FE
110022475864,46226DYNLY6445L
110041994198,4901WFRTCS25126
110007313273,60409DYNGLPLUMM
110013289011,5311WPRFSS448WM
110009395993,48326JBLCR3800G
110000439785,62821YLSTH210SM
110003084224,4694WHTNCX5WCLI
110000497383,53716WRMNN2701S
110015583554,46394PLYJH2500G
110060261522,5500WCMSTN2448B
110001842524,49014CFNDR1146N
110000909456,45245KDPRC3975M
110000396358,46069BDDLP701SM
110006774516,61550MRTNW7CMME
110069321870,5320WPNTRX573NG
110069992081,4314WNTLLG475EH
110000389240,44301MLCPR393WW
110002121249,53511GHRML3000K
110000607825,46723CHMCL12628
110000434450,60618PRCSN2419W
110002120678,53142GLBLN70193
110005436983,53186HLMNF1231T
110000544206,45232SPRNG4879S
110001816759,60005MRSHM2636S
110006545792,60101TYNKM910WB
110002452079,45245SPRCS3997M
110000382078,43138GDYRT1689E
110002446121,61821DSKTC1401I
110000406463,48197JMSRV1000N
110031001289,49519GRNDR2788R
110002123194,55427HNYWL6300O
110005838175,6012WSMNSN95TLL
110002109557,43420KLSYH4600O
110000393066,45241KDMSG145NM
110021008274,4650WPRCSN73HIG
110000393627,45233HTRND240ST
110042084179,48768CSSRV211SH
110000741939,45365CPLND756SB
110002317234,60635JFFRS2248N
110000605603,47424KPTNCSTATE
110000425530,55414MTLLR900EA
110002471904,60110MLKSPWATER
110000406490,48201DFCLB920HE
110002117717,48203PPSCL20001
110000792465,46755QCKTN545NK
110001130106,47710DVRST605WE
110001151388,55041LNDLKRR1XX
110001332371,61254SPRNG420WE
110001817231,60638WTCCR5301W
110000387000,44134WLKRD10601
110002110288,44052LRNPR1122F
110000576573,46041FRNKF100ND
110001102574,49224BRKSF1712E
110000771497,45050RKYPL240AM
110000384977,44003NDVRNMAPLE
110002117762,48209DMNDH5660W
110058633741,4771WNSLNC1GRVE
110000393351,45223SPLNG1736D
110001382156,60505HRDCR1900P
110001808492,61938BLWKN750BR
110000427397,56479MSTPL1030N
110000879924,62441VLSCLRR3XX
110000385048,44004MFGWT4621B
110041602192,5303WCRFTC226WS
110007713037,45113VLLYSSPRIN
110037885394,61341LDCST2658E
110001841446,48197THRMF884RA
110000439259,62305HCKFX1100N
110005523709,5422WBRDWN3SUTH
110000416648,53066SLGNC520WS
110001294974,48464KRLYG13020
110002123826,56285WRNRM2005T
110001348667,61244MTKTC30155
110025333342,48207MLDYF1MAPL
110000384174,43612CTYTS4510L
110000440041,62998TRJNCRTE3X
110000437723,61356HRPRW525EL
110001839930,49022MRLYC1215M
110000422347,54495SCHRB2321J
110002119458,49858NSLTN4177T
110009490595,44127NTNLP7500B
110020518386,45069HNSNC293EC
110002116647,47711KNTCK1400N
110000382390,43207MSTNL3800L
110000612819,46225MTLWR1509S
110064097061,4720WSNRGH625SU
110000399051,46517TLSCH1627W
110001685141,61109STWNG26478
110000383852,43558SCTTD400CH
110001851791,60106PRKRH8NYRK
110003050554,62707PHNXN5300R
110000383647,43537NDRSN425IL
110003772837,56264SCHTT218NJ
110002317270,60650BRSSR5850W
110000767153,46962BYSTT801WE
110031000949,46703JBRKS97SWA
110058934140,5484WHYWRD11154
110037229415,5544WQNTRN8389T
110016848526,5304WKHLRC111WR
110042029694,49120MBLLN2150S
110001234548,46750MMCRT1320F
110002378105,46219NDNPL2900N
110001131365,61111KLNDM721BE
110000790519,60181RWLNG621EW
110066942394,54952WSCNS948WI
110000889879,46268DWLNC9410Z
110002116335,47302MNCCL1509S
110008803633,56334BLBLDHWY55
110001929281,54017FDRLF600WI
110060260275,5519WMGWLL1SUTH
110000840323,44119CNTRY18006
110002123595,56003FNMPR1680R
110004577681,44224GDYRT1549C
110027373081,44094MTLSL4369H
110007269776,60525LQDCR26THB
110009454553,45232GGFRQ4914G
110001830403,49068MRSHL405SL
110037065270,6012WZNGRD125GI
110001289105,60632THMRV3843W
110001469456,60131THFNS1925N
110009393049,48214NWMCK11801
110001620363,44501GFFRN229ED
110002118645,49022TSPCL1801T
110007054793,47648MGPCKREDBA
110001225068,43207CLMBS4370A
110000395661,45840GSLDS1700F
110000422061,54457MCRBN841MA
110000389213,44301BFGDR240WE
110000386733,44105RLLYT3201I
110000425102,55359LCTRC5630P
110000405909,48160MLNPL800CO
110000399373,46544RLNCL500SU
110008469754,45750CHVRNROUTE
110000422604,54634MPMRN186AM
110055951144,43204BPXPL303WI
110000382933,43311THRMD1301W
110000423756,55041JPTRN520N8
110000429019,60007PRFNS2300E
110000425861,55427HWKNS3100E
110000613195,46018DLCRM2401C
110018359364,62286SPRTN510EM
110000388839,44256FRCTN920LA
110004701911,44305GDYRR130JO
110000408835,49010HWRTH640RI
110000497230,49507MCHGN1501B
110000409558,49103PRMRT9886T
110000591592,43952WHLNGMCLIS
110000386788,44108LTVST12610
110000395153,45631FDRLM2160E
110000863254,47501PRDFREDWAR
110001682750,49283RQPST345EM
110000419155,53224SNPNT7939N
110000430436,60101CRTXC410FA
110000390229,44601LLNCQ1000N
110000423382,54952CNTRL741FO
110000396839,46202PRLSS2005D
110000423257,54923NTNLB694WH
110000775224,61111RCKVL1911W
110055027331,48686DWCRN3901S
110018334881,60153BLDWN2125G
110028097814,46360WLMCLBLAIN
110000420759,54017DMNNC201NK
110000394671,45404DYTNW7DAYT
110018400639,62644HVNMTPOBOX
110000409433,49091GRMMN1801S
110000408862,49013BNGRN101RI
110000403402,47542DMFRN12DMI
110000401761,46992WBSHLOLDUS
110000862781,46218PPRRT3500N
110000606247,62801SYMNSGLENR
110024423792,49512KLRMR29293
110002121472,54005PXLLC100BE
110000391843,44883XCLWR108EL
110000605998,55373DVRSF9091C
110002117815,48211MCHGN9045V
110000390256,44601SNCPL16123
110000781146,48044LCTRP21410
110001441299,49770PTSKY200WE
110002115489,46614HRPRD23146
110013720107,46140LLLLY2001W
110041189923,61832LHFFG321EA
110042008653,46742TNCRP7825S
110000416041,53001DLLCR627MA
110000822922,56007FNTNN92214
110000432951,60443KZRSN21625
110000417585,53151PTRNC16700
110000381505,43026LLDMN2700S
110000426352,55807DLTHB69THA
110000389767,44460MRCNS605SE
110002109833,43607WHLTC837BU
110000395260,45661SDPRT3930U
110000389874,44482HRSCCCOLTV
110000823618,45215HMYRDJOHNE
110002046517,6107WFHGRP33EAS
110000498890,54203BRNCH3826B
110004593262,43160MCTLSSOUTH
110000767466,49007RCHRD225PA
110000416862,53081THVLL1236N
110031533687,54970SWNSN650WA
110000430150,60085PFNST1219G
110000389749,44460DMNGD1453A
110000411368,49503THRCN900CL
110000394840,45426STNDY5800W
110000389277,44305LNCRD1680E
110000384717,43812PRTTY437CA
110000381408,43015WLLMT875PI
110001290683,60002PCKRD782PI
110000386430,44102SHRWD1201W
110000701492,44622DVRPR200WB
110000422472,54601SFTYK21091
110000433139,60462NDRWC10500
110028029620,48063WRNRL870PA
110064127966,60406GWLCT3500W
110000411947,49601CDLLC603WE
110000427306,56362SSCTD200RA
110000742402,48187BRNDR8455R
110003066431,46514CHPCN53224
110012705732,48065LLPRD74180
110000420535,53948PRKRH1040P
110000395304,45682BMRFRPOTTS
110043554043,44870GCFND2806W
110000432452,60417JNKNC3400W
110018088166,60177MRBLW502SU
110001140710,46506BRMNM1726B
110000421936,54437LNDLK423SO
110000429885,60071SRGPT5205R
110000425969,55431CNTRY9231P
110000404107,47805MPCTC3701N
110000767260,47374STHST5353S
110000408906,49015STHRN4582W
110000497178,48442GRNDB10151
110012704975,53132RCRND9845S
110011392938,60062CLLGN1CULL
110003578450,49093RMSTR816MA
110000423202,54915CCMPR401ES
110001344661,60007RLLXC800CH
110000400931,46803FRNKP2109E
110000438054,61554XCLLFRR3BO
110000899449,61602FPWBK1016S
110002114970,46360RXFRD114AN
110000768134,54552STCRXHWY13
110001841570,48198BCWLL2625T
110000567869,54812JRMFD34N7T
110007869850,53805MLKSPHWY13
110000411162,49464BRSTL725EM
110000393011,45209HDRNC4570S
110000400496,46750HNTNG970EA
110000432602,60429HGRDL17425
110000608174,62884CNSLDSTATE
110002123434,55441HNYWL975NA
110057847594,53406CSHXX7000D
110016760619,43206TRRRS1379S
110000393752,45241XTKNC11451
110000436573,61036LMFCN100SO
110007529102,61561PRSNSJUNCT
110002117600,48180RVNXH24850
110056956281,62707CTYWT3100S
110003123931,46526NDPND167SM
110005874697,61103GSMNC2412G
110023153969,53563NTDTH125CH
110003845135,55369SLNTK7550M
110000412330,49854MNSTQ453SM
110017635692,47725MTRXX15USH
110012282412,60450FRBDH6352E
110000767304,48065LLPRD160MC
110000431499,60160MCHTR1635N
110031016861,60012MLLNN3MILL
110005537473,54143KSLRG2945A
110005450136,5322WCHRTR785NR
110043807538,6204WGTWYN2585E
110001928148,54311FCNTR3913A
110038844668,5318WGCWST1245C
110001286518,6016WDYNMC1725N
110005541574,54216KWNFB520NM
110000411705,49508VLLYC3353E
110001363836,60510NCNPR970DO
110041229943,6103WSGNCR1AJHA
110046123716,4632WHLXDV653SC
110017287130,5306WCPRCS977BL
110012705055,53531MPWSC54GOL
110059186946,6280WCHMPN31IND
110003909147,55447BNNRN15755
110000541539,61008TNNRN2223H
110042001142,4713WRLLFR125NR
110009423463,4411WSNDWC17STC
110011831125,45177TCHMX1225W
110009395387,48234CHRYS20000
110000850883,54479LNDLKSTATE
110041963220,61739PLLSBROUTE
110013399072,48723MCHGN1551E
110022810458,48047SPRRM28223
110002112669,45011PCFCN8935S
110000594116,53965BGJMFCOMME
110064167501,56072CRGLL21295
110009427780,45066DYTNX901PL
110043693884,4912WNLSST171AT
110013287255,60007MDRND2483P
110001306391,46526LPPRT16849
110000790966,61548MTMRW501EM
110000790190,62035MDPCK6344L
110009597016,49423GNRLL570EA
110069320158,5581WFRTRR5789L
110002123513,55901PPSCL1307V
110000408185,48838CNTRY1125E
110001352740,46550BLFNN502WE
110020518885,53188STHRNW234N
110002113490,45318BTRMF400HA
110010154536,48187BRNDR7505B
110000493421,44060CMPNN8507T
110007225742,6044WVCNPR117NI
110000435057,60632KNTLF4532S
110009688178,43311SMNSN811NM
110032655259,4469WWSTRT899VE
110000393547,45231PRKWY10293
110037144042,45066CBSYS5VNIC
110000396303,46052PRKRH415IN
110004681782,45036CMPST265SW
110002109824,43607PCSXX1020N
110000408069,48809BLDNG200NG
110002111722,44441LKWDC1252N
110000899948,48126TMTVF6430W
110003766265,55112TRNLC822ND
110001130428,49464DLNCX215ER
110004624238,4451WMNSTL385BH
110000433488,60507BRWSD735PR
110024553035,43608HMDLM39STI
110005418360,53073LWNBYHIGHW
110000494091,49010LPRRG117WA
110000427164,56301WMNCR11MCL
110001234183,46803FLSTF1025G
110003766611,55441NVRSL13305
110000426566,55976HLCNC18112
110000400691,46761DMTCC509SP
110000863414,46517VLMNT57843
110000847228,48809XTRDD7200I
110000889138,60501WLLMS7400W
110002121800,54601MCHNP525NO
110012704190,60656TWSWT7301W
110000435690,60647MRCRP23124
110001289640,60025PRRMT29LDW
110000840519,43764TTHGB2378S
110009644947,45427DYTNP154NG
110002117922,48223KLNCR12890
110002110876,44112PRKRH17325
110041028786,4944WSFHLL195IN
110006304891,45331BCKYG11652
110002110233,44044PCNDS1001C
110002384429,46516PRDSG910SU
110024422579,54307VLLYP3155C
110009489507,44103CLRMT4133P
110000411536,49507LDYMN210HA
110069279863,4675WTYLRM111ST
110002117058,48071BRDNN30550
110018084375,60131PLNTR3401M
110009373711,60610WSLYJ400WE
110037144015,53066LDMLW34S26
110000401020,46803VNGNR1615L
110012516955,54495STRNS13005
110000904674,44146BNVNL300NO
110017426579,49456MRDNN18558
110002126253,61629CTRPL100NE
110000591716,44278CTGPT1595S
110002115265,46516PLSNC4600W
110010742786,48173MCLTH28000
110003697697,4806WDYCPR16CMM
110000423417,54952SHLND204MA
110002110377,44077PVSCH1200F
110002446103,60164NTRNT635NO
110027154291,60505FBRBS15DEA
110001629480,45215LCHMN1LAND
110002113953,45419DYTNF477EM
110001227299,60525NVRPR7601W
110004659334,4411WCHSTR122EA
110000591495,43050WNCFHINDUS
110012618907,4694WSFBRC616EM
110037144505,46217RSHGS37SHA
110002115103,46507RBRTW705MA
110001618857,45050MMCRY203GA
110001853085,60542DRTCN310SE
110003656473,4942WMGNMR34112
110002471664,61603BMSCMFOOTO
110007606858,56258BHLCT64MIC
110064113533,47732GTNDS101NO
110031468258,4780WCRTNT11WES
110005426066,5493WBCBRK66VAN
110004611625,43557STRYD21ELL
110002126379,62249RTXNT200PL
110008822195,5530WWLTKX1431S
110002112026,44622WWHNR520WT
110001847529,48239FLNTN25111
110002124996,60131STRLN3820N
110006260232,43518PLSTC61WIN
110044976425,49512MNRLL44944
110001830430,49037SPXXX46WDI
110008057672,44827HRNSCBOX89
110002125049,60174MCHNR920CE
110009399258,55113STNCN3075L
110025317020,47111DVMRP1562B
110001928585,54303GRNBY85789
110042014682,46818CNTRL1946W
110018153889,60188TWMYR365EN
110002113748,45401BCDYT1615S
110001290380,60188GYLRD139EF
110000852845,48101FRDMT17000
110001372390,6042WDHSVS9411C
110012145507,55926GRTRV68435
110000612356,60180BRYMN6709S
110041478031,45750BFGDRBFGOO
110000431998,60188GRLNN170TU
110000405945,48161NRTHS3000E
110000391086,44706LTVST2201H
110009399588,55112PHRMC1265G
110000411028,49444WBBCH2708J
110000437670,61350MBLSC601DA
110000408014,48768CSSRV50ENT
110011125914,48601MNSND1860S
110067041221,55447SPCRC15905
110001368412,47671PTTRB1200E
110018322527,60650SMKNS5701W
110000422141,54474WYRHS200GR
110000387938,44139NRTHM30000
110000768090,54731WSCNSN1315
110000432416,60411STFFR11THA
110000617280,44111CKPNT12815
110000392548,45042THCYR3120S
110021309047,48044SBRNT21481
110000431881,60185CLRTL530IN
110000425923,55428THMSN7024N
110000394653,45404DRRNC450NO
110000383460,43506GNRLT927SO
110000405696,48134MZDMT1MAZD
110002116317,47302BLLMTNINTH
110001819701,60473GRTLR15475
110000775091,60608PRDCT1550S
110000429821,60064THGLL3500W
110000776223,60090KCPRD777WH
110000774733,60632NYCPR3021W
110008809566,56156LNDLK301SO
110000382434,43211HNNCH1313W
110000406392,48192CRSTN38413
110000432176,60406WCRCH3555W
110000382988,43326KNTNR350VI
110000399462,46552NTKXX30755
110057216203,60005MGNCS1117E
110000417941,53186CSTLL1701I
110000403858,47711PPGND424EI
110000418414,53207LMNMC2039S
110000418931,53219GMDCL4855W
110014341284,55104PLTNG888NO
110000497560,62301TTNWH2701S
110000407079,48229CTHDC100MI
110000747032,44871SNDSK615WE
110000403411,47542DMFRN6118T
110000398659,46514NCLLY52800
110000405286,48089HBFLL25700
110000767439,48430CRTVF300NO
110002112614,44904HMLTN147PL
110001804307,60160HNDYB1750N
110002114444,46201BRDNN1213N
110000434593,60622MDWST1001W
110041120710,49504HBFLL2727K
110000395000,45504RWCPL125NO
110000387625,44131GTTRS5604V
110000417781,53154THMCR530WE
110000825590,44128LCTTC4450C
110000498989,60411RXNRD415EA
110000384708,43812GNRLL1350S
110064164764,48063TTHGB3RDWA
110001130311,49120CNCPR2126S
110000385690,44060HSLNT7405P
110000386608,44104MPRND2800T
110000407587,48503MCDNL609CH
110000433512,60510BLSSL766HU
110013348957,46032WDSWR510TH
110000430748,60106PRCSN720EG
110008823407,55108WRMCH2130E
110002124834,60090KWCDR265EM
110000421552,54303WSTRN101JA
110000392254,45015GCSCC3024S
110002110992,44128PRFRM18780
110000592305,46540BTBPR219US
110000394298,45365RCHRD2350C
110000411787,49512KFNSH4175D
110002037064,53925GRWMRFALLR
110002122168,54956MDMRC950BR
110000390915,44691LKNCX3401O
110000411260,49501PLSTR460FU
110002112570,44902NWRTS210NE
110008340367,47546JSPRC1180E
110005987664,44648KCHSW359ST
110000391969,44903RCHLN531GR
110000408513,48893RNDLL0520S
110000747210,60450RCHHLCOLLI
110000388651,44232GDYRT2575G
110000594232,54611WSCNSROUTE
110008816923,55987BDGRCAIRPO
110000899396,60160RFLCT1400N
110069729716,60110THVLS400EA
110000435716,60647VNNSS2501N
110002109398,43224NTNLF1881E
110000593956,53079BKRCHROUTE
110000419887,53562PRFNS8001U
110013956530,60196MTRLN1301E
110066942474,61132BRBRC1354C
110008802527,56308LXNDR401CO
110040919619,53948LNDLK1020N
110000392959,45202WSTRN7600C
110000427244,56308MCMPN2115S
110000381845,43105HPPRB310WA
110009389045,46205PRDCT2221N
110001320188,48446CMTRN434MC
110001318841,49093DCKFN4284T
110002454692,53538SPCSV1450J
110000397669,46268QLNNT5405W
110000437153,61104RGRSB2007K
110000397393,46231HRTGN7901W
110000387572,44128SPSTC4444L
110000863165,46230MBLLH15271
110001285662,60018NNCMP100EO
110005426896,54868BRCHW38EME
110000419832,53558MBLLM4516S
110040895029,60450LMXML5555E
110000383718,43543WNZLR129WA
110000426370,55808MBYSY110SP
110000436047,60658FRSTB13160
110000405026,48071JDPLT25428
110001920798,54868MSCDV311WC
110000390130,44510YNGST51DIV
110000594624,55744BLNDN502CO
110067041114,48921GMCGL920TO
110000381792,43078SMNSN145DE
110001129797,45103THLCT4188T
110000437037,61103SPCLT2801H
110003566757,49677PLTTL603EC
110000398775,46515FMTCH52821
110000391987,44904NRMNF265MI
110002463218,55806BCRLP2900W
110000397561,46254DVRSF3939W
110038758305,43964HNCCKCLEVE
110064145777,62839SPRTNOLDHI
110000612837,47402STSMC415NO
110001678024,46933MRCNW5300E
110000747899,46553NWPRS67895
110003781550,56342MRTNT320HE
110001843168,48817MCGNN1021N
110000410207,49340LPRNF311NS
110004616292,43004GRTCX1160G
110000400824,46787HTRSN601HA
110000774993,60505SSNDX1600M
110001685748,60172GTSPL200WC
110002117735,48207GNRLP6547S
110000387661,44131SNWMT8400E
110001804833,60607DMMLL1300W
110001815894,61125SNSTR4950A
110002472100,46360PHLLPUS12L
110000606201,61938RRDNNROUTE
110000431195,60131STBCC11601
110000410252,49345SPRTF252EA
110042023440,48867VNGRD630SC
110003098503,46706TWRTM801W1
110001802167,62401QBCRW420WE
110000417790,53156PCRSN600IN
110055079560,55126MLTCL600CA
110056964030,49855PRSQS2701L
110007057889,46996BRNCR631W1
110066942385,45385LNCRP2060H
110000846041,60106NTNLN84IND
110000768312,55379CRTNT3303E
110000594045,53532HKNCN4244H
110001846110,48314NSSHN42355
110018367042,61641MSDVT71SWA
110000412250,49721TBFRM399NW
110006743453,48188STLTC5501B
110002354292,46506BRMNM425IN
110022477416,43608MGNST38STI
110020710300,56082MCRCR211KL
110000410680,49424MTLFL11694
110000421044,54140LNDLK1700B
110000388429,44203FMPRD2775B
110031018529,49203KLLYF74ESS
110027360987,53158TRGTC84LAK
110025332968,44820MNNLM97NEV
110030740134,48089JMLPN13251
110000436396,61008YNGBR6863I
110042001044,4614WJCKSN32EAS
110001986218,43435MLLRS3964C
110000402305,47240VLNGN1100E
110000435930,60651CHRMM4645W
110000727330,53114THLRSPOBOX
110006428838,45040HMLTN755RE
110015326084,46131LCTRS37RJP
110045980364,4865WMCHGN285CA
110031301614,5581WPDMBR329SE
110043378877,4850WWDWRT421PI
110042078382,48846MRDNT719WM
110001373442,4715WBRCFX199MC
110000392673,45067MLLRB2525W
110031001500,54904NWRKP298SA
110008441089,4831WMPTST64511
110010007982,60608PRRMT33SCA
110000382666,43228KLKNF5115F
110038104654,6044WPRRPC46GIB
110000823805,44904HSTTM345SO
110000439936,62935BRSHY4270N
110022523241,47805VPRCN41EST
110024422551,48917QLTYW2509S
110000424050,55102SHLND395JA
110008058724,55309CRGLL100CO
110067041150,48122MLKNC17760
110000592243,46507SKYLNSTATE
110000436127,60706CSTMT7125W
110000767956,53530CLMNM1COLM
110000401280,46818MSTCH6710I
110000439703,62702THPLL1525E
110000431346,60148CHMPN1101L
110038845916,54659TLSRSN75CU
110000400575,46750SLTKN701NB
110009669885,44139RCPRD31700
110013294087,53511RVRSD141WB
110000418450,53207STHST500WE
110024421641,56007STRTR408SO
110000408871,49015KYCRP300FR
110000711285,5507WFDRLC23CUN
110031019671,45404NDSTR521KI
110022439459,60517CPNCW1121K
110000772806,60101MTLST25LAU
110056932565,60101CLRMN500VI
110005520070,5308WWTRYN3312L
110000429082,60007TNXCR1850E
110000400799,46776CMSHFMAPLE
110000906636,55113SCHRD2080R
110000398784,46515LCPRD1819S
110007760173,46761HRRSKPOBOX
110015583563,47459DVMRCSTATE
110000591752,44611SLNDTPOBOX
110000392094,45005HPRND160IN
110009489357,45804CLRKR817WV
110042001295,49203TBCTY31BRK
110001935354,6065WBRDFT139CI
110043670970,6295WSPMRN45PRI
110001813663,6017WZNGRD284MA
110001345232,60521DSLRC8008S
110000742581,53022SYSTMW194N
110024524665,48836MRDNT8887W
110000850678,44136VNTCX12200
110001286536,6045WVCNPR761W7
110000399934,46628HDWNC1827N
110000592546,47019PLSTCMCCRE
110000916983,6041WMRCSS26332
110001446944,55063MCMPN4002N
110000395064,45506HTTRT1807W
110002110661,44103RYLBR1420E
110001814412,62901TSTCK600IL
110043694295,43731PCCRF11CHI
110001229858,60638MPRLP7030W
110064454077,4831WNNVTV68115
110008665177,55439THLNG7225B
110024470614,60506FLTRT971IN
110000893409,45331CRNNG1025M
110000416826,53081PLSTC1607G
110001332736,60110RVCRN251ED
110003581446,49677KRFTB925EC
110007359474,62454DNCRPSOUTH
110001130213,47575THMRK287CR
110001346874,60050PRMMG3521N
110011434171,44903BTRNS380NO
110007275956,48308TNCRP1400S
110039073114,48079HRNTM4918G
110008694975,56176LKFLD21592
110060260952,5359WWNGRR2245S
110002124772,60067GMMNF322WO
110008855523,55060LNDLK80024
110039204438,53022CRGLLW194N
110001130883,53128PRMRSHWYHS
110028924145,62510GSGRP14EIL
110015583180,53014CPRTVHWY57
110000412438,49858RWFRN1716E
110002472413,48050STLCR45700
110001130197,48015CHRYS26311
110000863085,47374JMHTT1117N
110002125913,60644BLCKS4630W
110000438394,61832THQKR1703E
110002120883,53204CNMYB1560W
110009624521,4524WMRDNB3471R
110000768679,60645FLPRC3412W
110002121613,54302MPMRN1605M
110041191322,48444VLSCF415SB
110002122907,55374FLXPR14329
110000434487,60618TTMCD3500N
110060257653,5395WBSSSJ124NC
110001353188,46206DLXCH5846W
110013677360,46072STLPR110BE
110043426726,4651WVXNCM2965L
110001926364,54304TFCND3161S
110010503856,54957KRCRL375BY
110001683991,60608MDWST1414S
110005983695,46514CTSLC900NO
110041975663,60067CLLCR250HI
110000383139,43402LMSNS501EP
110000767108,46553HRTGF19881
110001351965,47390SHLLR1425W
110002110536,44101DLXCH4747W
110011804903,48030WDWRT21235
110064165317,49508GRMND42050
110001368546,47903SCHWB3000M
110001367645,60010CRWNG27W92
110002116488,47394LYNNNRR4ST
110002109815,43607GRTYS1810C
110018293817,60411STNTR2195C
110037103675,4671WLXNLL139SU
110045403112,4821WNTRNT6HALT
110037066260,6154WCRNPR831WR
110011944165,44278DRMMD381GE
110025332860,46168PRTNB28AIR
110046371662,6050WFHPBR2188A
110002120473,53081NRTHL1420S
110008118492,43968STRLN12COM
110004591184,44074QBCRW235AR
110002472093,46725NDNFRRR2ST
110000835482,48658MGLNN1205W
110004716228,44103CLVLN877AD
110000792571,46016THPQC1900C
110002124601,60014TNCRP110WO
110000790412,61025CHCGD210SE
110009489847,45414MGRPH4900W
110002121043,53215LNDGS1623S
110002118636,49022LCCRP1920Y
110002114603,46219MJRTL2717T
110064291476,47042HRDPRPOBOX
110063002218,2821WNLNDW486MI
110001131356,60622NHNRY1644N
110002123229,55427NVRSL3252W
110069447183,4725WRSHGS1335C
110000395929,45885PRKRH1880C
110000852603,48197WBCRF315AI
110057073134,4852WLNDLP3256I
110000917964,44690MCCLN7415P
110005883721,60160FRGFS3302B
110001800739,61434GLVFN102SW
110001841598,48160NKSPC951CO
110025318396,53208PLRMV331WC
110020519116,55317GNRLM8AUDU
110007224949,4920WTNHYD2425W
110006326733,43160SGRCR211KE
110000400851,46801SLTRS2400T
110001367137,46304NNCRB1224N
110000408817,49007LSKLX23250
110000383237,43420SNSHN922WO
110000421829,54402WSTLN9001B
110000381925,43113THMSN24200
110000389259,44301WJRSC219EM
110001924767,53404RNFRN1501A
110005818026,60153MRTSC17THA
110000385565,44041HDLCK110NO
110002115283,46517DLVRY1718F
110000383344,43465VNWTR30450
110064208600,53177RDLGH15009
110000402136,47201MPCTF20805
110000407872,48707BYCST400WE
110000408050,48802TTLPTESUPE
110000422873,54840PRKRH533NO
110000401217,46808STNHR1310D
110000384726,43812SNCST535CL
110001680798,48203WTCCR364MI
110000393618,45232THGVR4445K
110000423364,54936MRCRYW6250
110000401574,46953CBLCN440EA
110041441062,46176RYBDC800MA
110000417870,53177GNTNT26209
110002123559,55987WTLWW1241B
110001842203,48706KRKMN910TR
